property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.ks,ks,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,Coefficient to allow different usage of the model-speed coefficient (<i>Ks</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>Te</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLim2Simplified.p1,p1,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLim2Simplified,http://www.w3.org/2001/XMLSchema#double,Segment P end point (<i>P</i><i><sub>1</sub></i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss5.kf,kf,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss5,http://www.w3.org/2001/XMLSchema#double,Frequency/shaft speed input gain (<i>K</i><i><sub>F</sub></i>).  Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.vdip,vdip,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,"Undervoltage condition trigger voltage (Vdip). Typical value = 0,9."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1.bsis,bsis,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1,http://www.w3.org/2001/XMLSchema#double,Small threshold for switching MSS on the inductive side (Bsis).
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST.km,km,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEGenericHRSGST,http://www.w3.org/2001/XMLSchema#double,"Steam dynamics constant (Km). Typical value = 0,15."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.kiload,kiload,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#double,"Load limiter integral gain for PI controller (<i>Kiload</i>).  Typical value = 0,67."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B.ts,ts,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B,http://www.w3.org/2001/XMLSchema#double,Rectifier firing time constant (<i>Ts</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B.t9,t9,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B,http://www.w3.org/2001/XMLSchema#double,"Lag of ramp tracking filter (<i>T</i><i><sub>9</sub></i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.n,n,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#integer,PSS washout time constant (N). Typical value = 4.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC.windUVRTQcontrolModesType,windUVRTQcontrolModesType,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC,http://www.w3.org/2001/XMLSchema#string,Types of UVRT Q control modes (<i>M</i><i><sub>qUVRT</sub></i>). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro2.pgv4,pgv4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro2,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 4, PU power (P<i>gv4</i>).  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C.kr,kr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C,http://www.w3.org/2001/XMLSchema#double,Gain related to regulator and alternator field power supply (Kr). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomIEC.WindProtectionIEC2,WindProtectionIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindProtectionIEC2,The wind protection module part of the statcom model.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL3C.voelmin2,voelmin2,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL3C,http://www.w3.org/2001/XMLSchema#double,OEL minimum output (Voelmin2). Typical value = -1.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,"Maximum limit of slow-reset current controller (Vrmax). Typical range from 0,05 to 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT.aset,aset,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://www.w3.org/2001/XMLSchema#double,Acceleration control setpoint (Aset). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2Dynamics.ExcitationSystemDynamics,ExcitationSystemDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2Dynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,Excitation system model with which this power factor or VAr controller type 2 is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C.p0,p0,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://www.w3.org/2001/XMLSchema#double,UEL lookup table real power (first point) (P0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID.ki,ki,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID,http://www.w3.org/2001/XMLSchema#double,"Reset gain (<i>Ki</i>).  Typical value = 0,36."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4.ilout,ilout,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4,http://www.w3.org/2001/XMLSchema#double,VSC current level above which TSR is switched out (>0) (Ilout).
http://iec.ch/TC57/2013/CIM-schema-cim16#DERNameplateDataApplied.sMax,sMax,http://iec.ch/TC57/2013/CIM-schema-cim16#DERNameplateDataApplied,http://www.w3.org/2001/XMLSchema#double,Maximum apparent power rating in kilovolt-amperes (NP_VA_MAX).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR7.t5,t5,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR7,http://www.w3.org/2001/XMLSchema#double,"Lead time constant (<i>T</i><i><sub>5</sub></i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.tpord,tpord,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,"Power order time constant (Tpord) (>=0). Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C.kp,kp,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C,http://www.w3.org/2001/XMLSchema#double,Potential circuit (voltage) gain coefficient (Kp). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2.upmin,upmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2,http://www.w3.org/2001/XMLSchema#double,Limiter (<i>Upmin</i>) (&lt; ExcELIN2.upmax).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA.db,db,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA,http://www.w3.org/2001/XMLSchema#double,"Deadband in reactive power or voltage control (db). Typical value = 0,002."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.teng,teng,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#double,Transport time delay for diesel engine used in representing diesel engines where there is a small but measurable transport delay between a change in fuel flow setting and the development of torque (<i>Teng</i>) (&gt;= 0).  <i>Teng</i> should be zero in all but special cases where this transport delay is of particular concern.  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcOEX3T.t6,t6,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcOEX3T,http://www.w3.org/2001/XMLSchema#double,Time constant (<i>T</i><i><sub>6</sub></i>) (&gt;= 0).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A.efd2,efd2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://www.w3.org/2001/XMLSchema#double,"Exciter voltage at which exciter saturation is defined (<i>Efd</i><i><sub>2</sub></i>) (&gt; 0).  Typical value = 2,29."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR.t1,t1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR,http://www.w3.org/2001/XMLSchema#double,"Lead time constant 1 (<i>T1</i>) (&gt;= 0).  Typical value = 1,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC1A.vomax,vomax,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscExcContIEEEDEC1A,http://www.w3.org/2001/XMLSchema#double,"Limiter (<i>V</i><i><sub>OMAX</sub></i>) (&gt; DiscExcContIEEEDEC1A.vomin).  Typical value = 0,3."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamSGO.k1,k1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamSGO,http://www.w3.org/2001/XMLSchema#double,One / PU regulation (<i>K1</i>). 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcHU.imax,imax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcHU,http://www.w3.org/2001/XMLSchema#double,"Major loop PI tag output signal upper limit (<i>Imax</i>) (&gt; ExcHU.imin).  Typical value = 2,19."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadElectronicWECC.vd2,vd2,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadElectronicWECC,http://www.w3.org/2001/XMLSchema#double,Voltage below which electronic load is zero (Vd2).
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.tl8,tl8,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,"Low band time constant (<i>T</i><i><sub>L8</sub></i>) (&gt;= 0).  Typical value = 2,491."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C.toel,toel,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C,http://www.w3.org/2001/XMLSchema#double,OEL inverse time integrator time constant (Toel) (>=0). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C,http://www.w3.org/2001/XMLSchema#double,Regulator numerator (lead) time constant (Tc) (>=0). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt,http://www.w3.org/2001/XMLSchema#double,"Gate servo inverse of gain (Tg). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD.db2,db2,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://www.w3.org/2001/XMLSchema#double,Unintentional dead-band (db2). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.name,name,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The name is any free human readable and possibly non unique text naming the object.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C.kir,kir,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C,http://www.w3.org/2001/XMLSchema#double,Voltage regulator integral gain (Kir). Typical value = 10.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,"Transducer time constant power measurement (Tp) (>=0). Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C.vlmin,vlmin,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C,http://www.w3.org/2001/XMLSchema#double,"Low band lower limit (Vlmin). Typical value = -0,075."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC2.dprefmaxp4b,dprefmaxp4b,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC2,http://www.w3.org/2001/XMLSchema#double,Maximum wind turbine reference power ramp rate (<i>dp</i><i><sub>refmaxp4B</sub></i>). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC.WindMechIEC,WindMechIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindMechIEC,Wind mechanical model associated with this wind turbine type 3 model.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC1A.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC1A,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator time constant (<i>T</i><i><sub>A</sub></i>) (&gt; 0).  Typical value = 0,06."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2.ropen,ropen,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2,http://www.w3.org/2001/XMLSchema#double,Maximum valve opening rate (<i>Ropen</i>).  Unit = PU / s.  Typical value = 99.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1,http://www.w3.org/2001/XMLSchema#double,"Inverter current regulator time constant (Tg) (>=0). Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.tvh1,tvh1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,Timer for high voltage break-point 1 (vh1) (tvh1) (>=0). Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID2.treg,treg,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID2,http://www.w3.org/2001/XMLSchema#double,Speed detector time constant (<i>Treg</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA.dpmin4,dpmin4,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://www.w3.org/2001/XMLSchema#double,"Point 4 dPmin. Typical range from 0 to 0,08."
http://iec.ch/TC57/2013/CIM-schema-cim16#FrequencyDroopSettings.kuf,kuf,http://iec.ch/TC57/2013/CIM-schema-cim16#FrequencyDroopSettings,http://www.w3.org/2001/XMLSchema#double,"Under frequency per unit frequency change corresponding to a 1 per unit power change (frequency droop) (PF_KUF). Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroLL.velcl,velcl,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroLL,http://www.w3.org/2001/XMLSchema#double,Maximum gate closing velocity (Vel_cl). Typical value = -1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECC.vdi2v2,vdi2v2,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECC,http://www.w3.org/2001/XMLSchema#double,Point 2 voltage of a piecewise linear curve made up of four pairs of V and I values and defines the active current limits in relation to value of voltage  (vdl2).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR4.kif,kif,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR4,http://www.w3.org/2001/XMLSchema#double,Exciter internal reactance (<i>K</i><i><sub>IF</sub></i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineEquivalentCircuit.x2q,x2q,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineEquivalentCircuit,http://www.w3.org/2001/XMLSchema#double,Quadrature-axis damper 2 winding leakage reactance.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.tvl3,tvl3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,Very low band numerator time constant (second lead-lag block) (Tvl3) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4,http://www.w3.org/2001/XMLSchema#double,Maximum gate opening velocity (<i>TA</i>) (&gt;= 0).  Typical value = 3.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE2.tr,tr,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE2,http://www.w3.org/2001/XMLSchema#double,Dashpot time constant (<i>Tr</i>) (&gt;= 0).  Typical value = 12.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPitchContPowerIEC2.pmin,pmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPitchContPowerIEC2,http://www.w3.org/2001/XMLSchema#double,Minimum power setting (<i>p</i><i><sub>min</sub></i>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C.ppssoff,ppssoff,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE3C,http://www.w3.org/2001/XMLSchema#double,Generator MW threshold for PSS activation (Ppssoff). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4C,http://www.w3.org/2001/XMLSchema#double,"Minimum controller output (Vrmin). Typical value = -2,7."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST6B,http://www.w3.org/2001/XMLSchema#double,"Feedback time constant of inner loop field voltage regulator (<i>Tg</i>) (&gt;= 0).  Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B.kc,kc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B,http://www.w3.org/2001/XMLSchema#double,"Rectifier loading factor proportional to commutating reactance (<i>Kc</i>) (&gt;= 0). Typical value = 0,113."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC4A.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC4A,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator time constant (<i>Ta</i>) (&gt; 0).  Typical value = 0,015."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.rsmimn,rsmimn,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,Minimum value of integral regulator (<i>Rsmimn</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST4C.titap,titap,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST4C,http://www.w3.org/2001/XMLSchema#double,Potential circuit phase angle (degrees) (Titap). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.t6,t6,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,"Third boiler pass time constant (T6) (>=0). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.gmin,gmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Minimum gate position (<i>Gmin</i>) (&lt; GovHydroWEH.gmax).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.vmin,vmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,"Load reference lower limit (vmin). Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimX2.mstatus,mstatus,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimX2,http://www.w3.org/2001/XMLSchema#boolean,Identifies the choice between using the inverse time characteristic and desired field voltage. True means usage of inverse time characteristic. False means usage of desired field voltage. Typical value = false.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.dbe,dbe,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,"Voltage error deadband (dbe). Typical value 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3.qnl,qnl,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3,http://www.w3.org/2001/XMLSchema#double,"No-load turbine flow at nominal head (<i>Qnl</i>).  Typical value = 0,08."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECC.iqh1,iqh1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECC,http://www.w3.org/2001/XMLSchema#double,"Maximum limit of reactive current injection (Iqh1). Typical value = 1,44."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST5B.tuc2,tuc2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST5B,http://www.w3.org/2001/XMLSchema#double,"UEL lead time constant (<i>T</i><i><sub>UC2</sub></i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://www.w3.org/2001/XMLSchema#double,Electrical power transducer time constant (Tp) (>=0). Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B.ti6,ti6,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://www.w3.org/2001/XMLSchema#double,Intermediate band time constant (<i>T</i><i><sub>I6</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.kzru,kzru,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,"SCL thermal reference release threshold (Kzru). Typical value = 0,99."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID.pgv2,pgv2,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID,http://www.w3.org/2001/XMLSchema#double,Output at <i>Gv2</i> PU of <i>MWbase</i> (<i>Pgv2</i>).
http://iec.ch/TC57/2013/CIM-schema-cim16#WattVarSettings.curveQ3load,curveQ3load,http://iec.ch/TC57/2013/CIM-schema-cim16#WattVarSettings,http://www.w3.org/2001/XMLSchema#double,"Lower reactive power while absorbing (QP_CURVE_Q3_LOAD). Per unit value based on NP_Q_MAX_INJ or NP_Q_MAX_ABS. Negative signs should not be used but if present, indicates absorbing VAr. Typical value = 0,44."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.dPmin,dPmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,"Minimum power ramp rate (down) (dPmin) (<0). Typical value = -0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.pgv1,pgv1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 1, PU power (<i>Pgv1</i>) (= 0 for simple).
Typical value for Francis/Pelton = 0,42, Kaplan = 0,35."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.vlmax,vlmax,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,"Low band upper limit (Vlmax). Typical value = 0,075."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.srmn,srmn,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,Minimum valve opening (<i>Srmn</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.tmssbrk,tmssbrk,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,MSS breaker switch delay (for opening and closing) (Tmssbrk) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC.tstall,tstall,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC,http://www.w3.org/2001/XMLSchema#double,Stall time delay (Tstall) (>=0).
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.vdi2i8,vdi2i8,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,Point 8 active current of a piecewise linear curve made up of ten pairs of V and I values and defines the active current limits in relation to value of voltage  (vdl2).
